RSSI,LQI,Time,Yaw,Pitch,Roll,ax,ay,az,Latitude,Longitude,Altitude,Satellites,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Mode
-36,133,251202,74.56,-37.56,2.31,-0.1,-0.19,-2.11,0.0,0.0,0.0,0,1522,1033,1000,1500,1522,1000,1000,1000,1000,1000,255
-37,131,251230,74.19,-36.25,1.19,0.0,-0.6,-1.76,0.0,0.0,0.0,0,1578,1110,1000,1500,1578,1000,1000,1000,1000,1000,255
-37,132,251259,74.0,-34.63,0.0,-0.14,-0.6,-1.41,0.0,0.0,0.0,0,1621,1186,1000,1500,1621,1000,1000,1000,1000,1000,255
-37,133,251275,74.0,-34.06,-0.31,-0.27,-0.67,-1.52,0.0,0.0,0.0,0,1629,1226,1000,1500,1629,1000,1000,1000,1000,1000,255
-37,131,251304,73.87,-32.06,-1.37,-0.36,-0.81,-2.22,0.0,0.0,0.0,0,1660,1315,1000,1500,1660,1000,1000,1000,1000,1000,255
-37,132,251335,74.06,-29.69,-2.38,-0.64,-0.82,-1.28,0.0,0.0,0.0,0,1677,1408,1000,1500,1677,1000,1000,1000,1000,1000,255
-37,132,251385,74.5,-25.19,-3.56,-0.89,-0.53,-1.09,0.0,0.0,0.0,0,1676,1572,1000,1500,1676,1000,1000,1000,1000,1000,255
-37,131,251402,74.75,-23.19,-3.94,-1.02,-0.74,-1.08,0.0,0.0,0.0,0,1684,1626,1000,1500,1684,1000,1000,1000,1000,1000,255
-36,133,251430,75.25,-20.06,-4.5,-0.94,-0.71,-0.88,0.0,0.0,0.0,0,1700,1715,1000,1500,1700,1000,1000,1000,1000,1000,255
-38,132,251461,75.81,-16.87,-5.0,-1.2,-0.31,-1.57,0.0,0.0,0.0,0,1698,1787,1000,1500,1698,1000,1000,1000,1000,1000,255
-38,132,251475,76.19,-14.69,-5.25,-1.26,-0.48,-0.49,0.0,0.0,0.0,0,1689,1843,1000,1500,1689,1000,1000,1000,1000,1000,255
-39,132,251504,76.56,-12.56,-5.44,-1.22,-0.47,-0.16,0.0,0.0,0.0,0,1675,1881,1000,1500,1675,1000,1000,1000,1000,1000,255
-39,130,251536,77.44,-8.44,-5.69,-1.26,-0.49,-0.34,0.0,0.0,0.0,0,1663,1958,1000,1500,1663,1000,1000,1000,1000,1000,255
-40,132,251586,78.31,-4.56,-5.75,-1.34,-0.36,0.31,0.0,0.0,0.0,0,1630,2000,1000,1500,1630,1000,1000,1000,1000,1000,255
-41,132,251602,78.87,-2.75,-5.75,-1.24,-0.29,0.24,0.0,0.0,0.0,0,1623,2000,1000,1500,1623,1000,1000,1000,1000,1000,255
-42,133,251630,79.56,-0.25,-5.56,-1.28,0.0,0.2,0.0,0.0,0.0,0,1602,2000,1000,1500,1602,1000,1000,1000,1000,1000,255
-48,134,251662,80.19,2.06,-5.31,-1.04,-0.17,0.63,0.0,0.0,0.0,0,1568,2000,1000,1500,1568,1000,1000,1000,1000,1000,255
-45,132,251675,80.56,3.5,-5.0,-0.95,-0.13,0.91,0.0,0.0,0.0,0,1541,2000,1000,1500,1541,1000,1000,1000,1000,1000,255
-52,132,251704,80.94,4.81,-4.63,-1.02,0.06,0.62,0.0,0.0,0.0,0,1510,2000,1000,1500,1510,1000,1000,1000,1000,1000,255
-50,131,251736,81.56,7.19,-3.75,-0.78,0.38,1.07,0.0,0.0,0.0,0,1472,2000,1000,1500,1472,1000,1000,1000,1000,1000,255
-51,134,251752,81.69,7.69,-3.44,-0.75,0.38,1.06,0.0,0.0,0.0,0,1460,2000,1000,1500,1460,1000,1000,1000,1000,1000,255
-47,132,251785,82.0,9.44,-2.31,-0.73,0.39,1.81,0.0,0.0,0.0,0,1425,2000,1000,1500,1425,1000,1000,1000,1000,1000,255
-44,130,251815,82.06,10.38,-1.44,-0.94,0.39,1.81,0.0,0.0,0.0,0,1419,2000,1000,1500,1419,1000,1000,1000,1000,1000,255
-46,132,251830,82.06,10.63,-1.19,-0.92,0.5,1.83,0.0,0.0,0.0,0,1419,2000,1000,1500,1419,1000,1000,1000,1000,1000,255
-46,132,251860,82.06,11.0,-0.5,-0.8,0.38,1.95,0.0,0.0,0.0,0,1425,2000,1000,1500,1425,1000,1000,1000,1000,1000,255
-46,135,251888,81.81,11.0,0.06,-0.72,0.19,2.22,0.0,0.0,0.0,0,1437,1943,1000,1500,1437,1000,1000,1000,1000,1000,255
-46,134,251920,81.56,10.56,0.44,-0.75,0.08,2.07,0.0,0.0,0.0,0,1449,1869,1000,1500,1449,1000,1000,1000,1000,1000,255
-46,132,251933,81.44,10.31,0.56,-0.74,0.08,2.12,0.0,0.0,0.0,0,1448,1821,1000,1500,1448,1000,1000,1000,1000,1000,255
-44,137,251980,81.12,8.88,1.0,-0.7,-0.22,1.92,0.0,0.0,0.0,0,1431,1708,1000,1500,1431,1000,1000,1000,1000,1000,255
-44,135,251995,81.0,7.81,1.25,-0.83,-0.56,1.87,0.0,0.0,0.0,0,1418,1648,1000,1500,1418,1000,1000,1000,1000,1000,255
-43,133,252025,80.75,5.13,1.94,-0.9,-0.4,1.14,0.0,0.0,0.0,0,1379,1533,1000,1500,1379,1000,1000,1000,1000,1000,255
-42,132,252054,80.81,3.5,2.38,-1.05,-0.5,1.21,0.0,0.0,0.0,0,1339,1457,1000,1500,1339,1000,1000,1000,1000,1000,255
-42,132,252071,80.75,1.81,2.94,-1.09,-0.5,0.87,0.0,0.0,0.0,0,1319,1407,1000,1500,1319,1000,1000,1000,1000,1000,255
-41,132,252101,80.81,-0.94,3.88,-1.23,-0.28,-0.06,0.0,0.0,0.0,0,1284,1300,1000,1500,1284,1000,1000,1000,1000,1000,255
-40,130,252130,80.81,-3.94,4.81,-1.11,-0.19,-0.31,0.0,0.0,0.0,0,1269,1223,1000,1500,1269,1000,1000,1000,1000,1000,255
-39,131,252178,80.75,-7.0,5.63,-1.02,-0.07,-0.07,0.0,0.0,0.0,0,1265,1145,1000,1500,1265,1000,1000,1000,1000,1000,255
-39,131,252192,80.62,-10.06,6.44,-0.98,0.06,-0.58,0.0,0.0,0.0,0,1264,1085,1000,1500,1264,1000,1000,1000,1000,1000,255
-38,131,252223,80.37,-13.06,7.06,-0.85,-0.03,-0.18,0.0,0.0,0.0,0,1277,1028,1000,1500,1277,1000,1000,1000,1000,1000,255
-37,131,252253,80.25,-16.0,7.5,-0.82,0.01,-0.09,0.0,0.0,0.0,0,1295,1000,1000,1500,1295,1000,1000,1000,1000,1000,255
-36,129,252269,80.12,-18.0,7.63,-0.81,0.06,-0.77,0.0,0.0,0.0,0,1303,1000,1000,1500,1303,1000,1000,1000,1000,1000,255
-37,131,252299,80.0,-20.87,7.69,-0.73,-0.15,-1.15,0.0,0.0,0.0,0,1335,1000,1000,1500,1335,1000,1000,1000,1000,1000,255
-36,130,252327,79.87,-23.56,7.56,-0.79,-0.13,-1.19,0.0,0.0,0.0,0,1360,1000,1000,1500,1360,1000,1000,1000,1000,1000,255
-35,130,252372,79.81,-26.12,7.38,-0.61,-0.13,-1.38,0.0,0.0,0.0,0,1367,1000,1000,1500,1367,1000,1000,1000,1000,1000,255
-35,131,252390,79.81,-28.37,7.19,-0.39,-0.21,-1.6,0.0,0.0,0.0,0,1364,1000,1000,1500,1364,1000,1000,1000,1000,1000,255
-35,131,252422,79.69,-30.25,7.06,-0.2,-0.21,-1.85,0.0,0.0,0.0,0,1354,1000,1000,1500,1354,1000,1000,1000,1000,1000,255
-34,130,252451,79.56,-31.69,7.0,-0.05,-0.41,-1.89,0.0,0.0,0.0,0,1340,1000,1000,1500,1340,1000,1000,1000,1000,1000,255
-34,132,252467,79.5,-32.5,7.06,0.03,-0.44,-1.95,0.0,0.0,0.0,0,1327,1000,1000,1500,1327,1000,1000,1000,1000,1000,255
-34,130,252494,79.37,-33.38,7.25,0.2,-0.48,-2.16,0.0,0.0,0.0,0,1309,1000,1000,1500,1309,1000,1000,1000,1000,1000,255
-34,130,252525,79.25,-33.88,7.44,0.23,-0.51,-2.24,0.0,0.0,0.0,0,1302,1000,1000,1500,1302,1000,1000,1000,1000,1000,255
-34,130,252554,79.12,-34.25,7.56,0.17,-0.57,-2.22,0.0,0.0,0.0,0,1305,1000,1000,1500,1305,1000,1000,1000,1000,1000,255
-33,130,252581,79.0,-35.06,7.56,0.02,-0.58,-2.21,0.0,0.0,0.0,0,1310,1000,1000,1500,1310,1000,1000,1000,1000,1000,255
-33,131,252595,79.12,-35.31,7.56,-0.04,-0.25,-2.21,0.0,0.0,0.0,0,1316,1003,1000,1500,1316,1000,1000,1000,1000,1000,255
-34,131,252625,79.12,-35.25,7.5,-0.23,-0.26,-1.89,0.0,0.0,0.0,0,1337,1051,1000,1500,1337,1000,1000,1000,1000,1000,255
-35,131,252653,79.31,-35.0,7.44,-0.49,-0.27,-1.99,0.0,0.0,0.0,0,1357,1098,1000,1500,1357,1000,1000,1000,1000,1000,255
-35,131,252684,79.62,-33.25,7.19,-0.58,-0.31,-1.8,0.0,0.0,0.0,0,1381,1185,1000,1500,1381,1000,1000,1000,1000,1000,255
-35,131,252701,79.75,-32.69,7.13,-0.67,-0.34,-1.95,0.0,0.0,0.0,0,1387,1216,1000,1500,1387,1000,1000,1000,1000,1000,255
-35,132,252730,80.06,-30.81,6.81,-0.55,-0.33,-1.66,0.0,0.0,0.0,0,1398,1303,1000,1500,1398,1000,1000,1000,1000,1000,255
-36,132,252777,80.44,-28.62,6.5,-0.89,-0.29,-1.91,0.0,0.0,0.0,0,1406,1430,1000,1500,1406,1000,1000,1000,1000,1000,255
-36,130,252791,80.81,-26.06,6.25,-0.9,-0.2,-1.29,0.0,0.0,0.0,0,1412,1497,1000,1500,1412,1000,1000,1000,1000,1000,255
-35,129,252822,81.25,-23.25,5.94,-0.99,-0.11,-1.24,0.0,0.0,0.0,0,1414,1610,1000,1500,1414,1000,1000,1000,1000,1000,255
-37,129,252852,81.62,-20.19,5.69,-1.22,0.04,-0.9,0.0,0.0,0.0,0,1409,1707,1000,1500,1409,1000,1000,1000,1000,1000,255
-38,131,252868,81.81,-18.06,5.56,-1.28,0.0,-0.07,0.0,0.0,0.0,0,1410,1759,1000,1500,1410,1000,1000,1000,1000,1000,255
-37,131,252897,82.0,-14.75,5.38,-1.46,0.14,-0.13,0.0,0.0,0.0,0,1408,1851,1000,1500,1408,1000,1000,1000,1000,1000,255
-40,130,252926,82.25,-11.31,5.19,-1.71,0.23,-0.67,0.0,0.0,0.0,0,1409,1939,1000,1500,1409,1000,1000,1000,1000,1000,255
-40,132,252974,82.37,-7.88,5.0,-1.58,0.22,-1.14,0.0,0.0,0.0,0,1411,2000,1000,1500,1411,1000,1000,1000,1000,1000,255
-41,129,252988,82.44,-4.44,4.81,-1.65,0.01,0.46,0.0,0.0,0.0,0,1410,2000,1000,1500,1410,1000,1000,1000,1000,1000,255
-39,132,253020,82.5,-1.12,4.69,-1.59,0.0,0.76,0.0,0.0,0.0,0,1409,2000,1000,1500,1409,1000,1000,1000,1000,1000,255
-40,130,253050,82.56,1.94,4.63,-1.65,0.17,0.18,0.0,0.0,0.0,0,1410,2000,1000,1500,1410,1000,1000,1000,1000,1000,255
-43,130,253066,82.56,3.94,4.5,-1.59,0.13,0.64,0.0,0.0,0.0,0,1416,2000,1000,1500,1416,1000,1000,1000,1000,1000,255
-41,133,253093,82.56,6.81,4.38,-1.52,-0.07,0.95,0.0,0.0,0.0,0,1426,2000,1000,1500,1426,1000,1000,1000,1000,1000,255
-44,130,253124,82.5,9.31,4.25,-1.54,0.2,0.55,0.0,0.0,0.0,0,1426,2000,1000,1500,1426,1000,1000,1000,1000,1000,255
-43,132,253163,82.44,10.88,4.13,-1.45,0.26,0.8,0.0,0.0,0.0,0,1419,2000,1000,1500,1419,1000,1000,1000,1000,1000,255
-42,131,253184,82.37,13.06,4.13,-1.37,0.17,1.08,0.0,0.0,0.0,0,1408,2000,1000,1500,1408,1000,1000,1000,1000,1000,255
-42,129,253214,82.19,15.44,4.25,-1.18,0.13,1.44,0.0,0.0,0.0,0,1393,2000,1000,1500,1393,1000,1000,1000,1000,1000,255
-41,130,253243,82.0,16.94,4.5,-1.05,0.14,1.58,0.0,0.0,0.0,0,1365,2000,1000,1500,1365,1000,1000,1000,1000,1000,255
-41,129,253259,81.94,17.31,4.63,-1.04,0.2,1.65,0.0,0.0,0.0,0,1355,2000,1000,1500,1355,1000,1000,1000,1000,1000,255
-40,132,253287,81.75,18.31,5.13,-1.02,0.12,1.69,0.0,0.0,0.0,0,1335,2000,1000,1500,1335,1000,1000,1000,1000,1000,255
-41,134,253318,81.5,18.81,5.5,-1.02,0.25,1.79,0.0,0.0,0.0,0,1336,2000,1000,1500,1336,1000,1000,1000,1000,1000,255
-40,131,253346,81.19,18.94,5.88,-1.1,0.16,1.97,0.0,0.0,0.0,0,1335,2000,1000,1500,1335,1000,1000,1000,1000,1000,255
-40,132,253377,80.94,18.56,6.19,-1.05,0.11,2.09,0.0,0.0,0.0,0,1336,2000,1000,1500,1336,1000,1000,1000,1000,1000,255
-41,131,253390,81.0,18.37,6.25,-0.99,0.0,2.0,0.0,0.0,0.0,0,1341,2000,1000,1500,1341,1000,1000,1000,1000,1000,255
-41,132,253421,80.81,17.37,6.38,-1.05,0.03,1.78,0.0,0.0,0.0,0,1346,1925,1000,1500,1346,1000,1000,1000,1000,1000,255
-43,131,253451,80.81,16.06,6.44,-1.16,0.07,1.65,0.0,0.0,0.0,0,1350,1835,1000,1500,1350,1000,1000,1000,1000,1000,255
-41,130,253466,80.75,14.94,6.38,-1.26,0.04,1.47,0.0,0.0,0.0,0,1354,1791,1000,1500,1354,1000,1000,1000,1000,1000,255
-43,130,253495,80.81,12.81,6.31,-1.37,0.04,1.19,0.0,0.0,0.0,0,1374,1693,1000,1500,1374,1000,1000,1000,1000,1000,255
-43,130,253524,80.87,10.38,6.13,-1.41,0.02,1.02,0.0,0.0,0.0,0,1390,1599,1000,1500,1390,1000,1000,1000,1000,1000,255
-41,132,253572,80.94,7.56,5.81,-1.47,-0.07,0.56,0.0,0.0,0.0,0,1402,1489,1000,1500,1402,1000,1000,1000,1000,1000,255
-41,131,253586,81.06,4.63,5.56,-1.42,-0.11,0.23,0.0,0.0,0.0,0,1402,1404,1000,1500,1402,1000,1000,1000,1000,1000,255
-40,131,253618,81.25,1.44,5.44,-1.56,0.09,0.59,0.0,0.0,0.0,0,1387,1307,1000,1500,1387,1000,1000,1000,1000,1000,255
-38,130,253648,81.62,-1.75,5.44,-1.68,-0.06,1.05,0.0,0.0,0.0,0,1376,1233,1000,1500,1376,1000,1000,1000,1000,1000,255
-38,133,253664,81.75,-4.0,5.5,-1.57,-0.03,0.48,0.0,0.0,0.0,0,1373,1170,1000,1500,1373,1000,1000,1000,1000,1000,255
-37,131,253691,82.0,-6.25,5.56,-1.57,0.14,-0.09,0.0,0.0,0.0,0,1370,1120,1000,1500,1370,1000,1000,1000,1000,1000,255
-36,131,253722,82.25,-10.69,5.69,-1.51,0.2,-0.37,0.0,0.0,0.0,0,1369,1029,1000,1500,1369,1000,1000,1000,1000,1000,255
-35,131,253770,82.37,-12.88,5.69,-1.42,0.32,-0.8,0.0,0.0,0.0,0,1380,1000,1000,1500,1380,1000,1000,1000,1000,1000,255
-35,131,253785,82.56,-17.19,5.69,-1.25,0.23,-0.61,0.0,0.0,0.0,0,1399,1000,1000,1500,1399,1000,1000,1000,1000,1000,255
-34,133,253816,82.69,-20.31,5.5,-1.07,0.01,-0.67,0.0,0.0,0.0,0,1414,1000,1000,1500,1414,1000,1000,1000,1000,1000,255
-33,130,253846,82.87,-23.31,5.25,-1.06,-0.04,-1.04,0.0,0.0,0.0,0,1435,1000,1000,1500,1435,1000,1000,1000,1000,1000,255
-33,129,253860,82.87,-24.31,5.19,-0.89,-0.02,-1.28,0.0,0.0,0.0,0,1437,1000,1000,1500,1437,1000,1000,1000,1000,1000,255
-32,128,253889,83.06,-27.0,4.88,-0.63,0.02,-1.45,0.0,0.0,0.0,0,1435,1000,1000,1500,1435,1000,1000,1000,1000,1000,255
-32,129,253920,83.06,-29.44,4.75,-0.67,-0.03,-1.69,0.0,0.0,0.0,0,1408,1000,1000,1500,1408,1000,1000,1000,1000,1000,255
-31,133,253968,83.06,-31.5,4.69,-0.38,-0.01,-1.91,0.0,0.0,0.0,0,1389,1000,1000,1500,1389,1000,1000,1000,1000,1000,255
-32,133,253982,82.87,-33.63,4.81,-0.06,-0.19,-2.04,0.0,0.0,0.0,0,1370,1000,1000,1500,1370,1000,1000,1000,1000,1000,255
-31,129,254013,82.69,-34.81,4.94,0.01,-0.28,-2.24,0.0,0.0,0.0,0,1363,1000,1000,1500,1363,1000,1000,1000,1000,1000,255
-31,133,254041,82.56,-35.38,5.06,0.11,-0.06,-2.13,0.0,0.0,0.0,0,1349,1000,1000,1500,1349,1000,1000,1000,1000,1000,255
-31,131,254058,82.44,-35.75,5.19,0.42,-0.22,-2.11,0.0,0.0,0.0,0,1343,1000,1000,1500,1343,1000,1000,1000,1000,1000,255
-31,133,254086,82.12,-36.0,5.44,-0.12,-0.06,-2.08,0.0,0.0,0.0,0,1332,1000,1000,1500,1332,1000,1000,1000,1000,1000,255
-30,130,254116,81.87,-36.69,5.75,-0.16,0.01,-1.88,0.0,0.0,0.0,0,1333,1000,1000,1500,1333,1000,1000,1000,1000,1000,255
-31,130,254151,81.69,-36.94,6.0,-0.25,-0.06,-1.93,0.0,0.0,0.0,0,1343,1000,1000,1500,1343,1000,1000,1000,1000,1000,255
-31,131,254173,81.56,-36.94,6.06,-0.41,-0.06,-2.03,0.0,0.0,0.0,0,1361,1000,1000,1500,1361,1000,1000,1000,1000,1000,255
-31,129,254200,81.62,-36.81,6.06,-0.53,-0.1,-1.97,0.0,0.0,0.0,0,1389,1040,1000,1500,1389,1000,1000,1000,1000,1000,255
-31,129,254231,81.56,-35.63,5.56,-0.68,-0.07,-1.65,0.0,0.0,0.0,0,1430,1109,1000,1500,1430,1000,1000,1000,1000,1000,255
-32,129,254248,81.62,-35.13,5.38,-0.73,-0.15,-1.46,0.0,0.0,0.0,0,1444,1132,1000,1500,1444,1000,1000,1000,1000,1000,255
-32,131,254277,81.69,-33.56,4.69,-0.76,-0.16,-1.39,0.0,0.0,0.0,0,1486,1204,1000,1500,1486,1000,1000,1000,1000,1000,255
-32,129,254308,81.75,-31.69,3.81,-0.81,0.0,-1.48,0.0,0.0,0.0,0,1524,1286,1000,1500,1524,1000,1000,1000,1000,1000,255
-32,130,254336,81.94,-29.56,2.94,-0.91,0.01,-1.1,0.0,0.0,0.0,0,1554,1367,1000,1500,1554,1000,1000,1000,1000,1000,255
-33,129,254371,82.12,-27.19,2.0,-1.13,0.11,-0.99,0.0,0.0,0.0,0,1578,1469,1000,1500,1578,1000,1000,1000,1000,1000,255
-33,129,254385,82.19,-25.44,1.37,-1.07,0.01,-0.69,0.0,0.0,0.0,0,1593,1516,1000,1500,1593,1000,1000,1000,1000,1000,255
-33,131,254416,82.31,-22.69,0.44,-1.17,0.04,-0.6,0.0,0.0,0.0,0,1609,1604,1000,1500,1609,1000,1000,1000,1000,1000,255
-34,131,254447,82.37,-19.81,-0.37,-1.38,0.1,-0.39,0.0,0.0,0.0,0,1618,1687,1000,1500,1618,1000,1000,1000,1000,1000,255
-34,131,254461,82.37,-17.75,-0.88,-1.38,-0.1,-0.62,0.0,0.0,0.0,0,1622,1743,1000,1500,1622,1000,1000,1000,1000,1000,255
-35,132,254490,82.37,-15.75,-1.37,-1.27,-0.08,0.44,0.0,0.0,0.0,0,1622,1790,1000,1500,1622,1000,1000,1000,1000,1000,255
-34,131,254521,82.25,-11.63,-2.25,-1.44,-0.14,-0.06,0.0,0.0,0.0,0,1632,1883,1000,1500,1632,1000,1000,1000,1000,1000,255
-36,130,254570,82.12,-7.63,-2.94,-1.6,-0.37,0.62,0.0,0.0,0.0,0,1611,1956,1000,1500,1611,1000,1000,1000,1000,1000,255
-36,129,254584,82.06,-5.69,-3.13,-1.57,-0.3,0.57,0.0,0.0,0.0,0,1606,1992,1000,1500,1606,1000,1000,1000,1000,1000,255
-39,130,254616,82.06,-2.88,-3.25,-1.58,-0.32,0.48,0.0,0.0,0.0,0,1581,2000,1000,1500,1581,1000,1000,1000,1000,1000,255
-40,131,254647,82.12,-0.25,-3.19,-1.62,-0.25,0.4,0.0,0.0,0.0,0,1548,2000,1000,1500,1548,1000,1000,1000,1000,1000,255
-41,131,254661,82.12,1.31,-3.0,-1.59,-0.17,0.26,0.0,0.0,0.0,0,1525,2000,1000,1500,1525,1000,1000,1000,1000,1000,255
-42,129,254689,82.19,2.88,-2.75,-1.56,-0.14,0.48,0.0,0.0,0.0,0,1489,2000,1000,1500,1489,1000,1000,1000,1000,1000,255
-43,131,254721,82.19,5.0,-2.13,-1.43,0.11,0.8,0.0,0.0,0.0,0,1444,2000,1000,1500,1444,1000,1000,1000,1000,1000,255
-44,129,254770,82.19,8.19,-0.69,-1.27,0.1,0.73,0.0,0.0,0.0,0,1379,2000,1000,1500,1379,1000,1000,1000,1000,1000,255
-44,131,254783,82.19,9.25,0.0,-1.3,0.33,0.55,0.0,0.0,0.0,0,1362,2000,1000,1500,1362,1000,1000,1000,1000,1000,255
-44,130,254816,82.12,10.63,0.94,-1.15,0.14,0.78,0.0,0.0,0.0,0,1343,2000,1000,1500,1343,1000,1000,1000,1000,1000,255
-43,131,254846,82.0,11.69,1.88,-1.03,0.2,1.11,0.0,0.0,0.0,0,1342,2000,1000,1500,1342,1000,1000,1000,1000,1000,255
-43,133,254860,81.87,12.19,2.44,-1.15,0.37,1.15,0.0,0.0,0.0,0,1344,2000,1000,1500,1344,1000,1000,1000,1000,1000,255
-40,130,254888,81.81,12.56,2.88,-1.06,0.26,1.22,0.0,0.0,0.0,0,1365,2000,1000,1500,1365,1000,1000,1000,1000,1000,255
-43,131,254919,81.62,12.81,3.38,-1.1,0.28,1.25,0.0,0.0,0.0,0,1393,2000,1000,1500,1393,1000,1000,1000,1000,1000,255
-42,132,254968,81.31,12.81,3.63,-1.02,0.14,1.45,0.0,0.0,0.0,0,1432,1930,1000,1500,1432,1000,1000,1000,1000,1000,255
-43,130,254983,81.19,12.5,3.56,-1.06,0.03,1.52,0.0,0.0,0.0,0,1437,1908,1000,1500,1437,1000,1000,1000,1000,1000,255
-42,131,255012,81.06,11.81,3.44,-0.96,-0.11,1.58,0.0,0.0,0.0,0,1444,1849,1000,1500,1444,1000,1000,1000,1000,1000,255
-42,134,255041,80.94,10.69,3.25,-0.9,-0.11,1.43,0.0,0.0,0.0,0,1440,1774,1000,1500,1440,1000,1000,1000,1000,1000,255
-39,130,255057,80.94,10.19,3.25,-1.05,-0.29,1.71,0.0,0.0,0.0,0,1432,1745,1000,1500,1432,1000,1000,1000,1000,1000,255
-41,131,255085,80.94,8.63,3.31,-1.19,-0.22,0.98,0.0,0.0,0.0,0,1407,1663,1000,1500,1407,1000,1000,1000,1000,1000,255
-40,130,255117,80.94,6.56,3.56,-1.1,-0.31,0.72,0.0,0.0,0.0,0,1376,1578,1000,1500,1376,1000,1000,1000,1000,1000,255
-38,129,255166,81.06,3.5,4.25,-1.36,-0.37,0.79,0.0,0.0,0.0,0,1303,1453,1000,1500,1303,1000,1000,1000,1000,1000,255
-36,132,255180,81.19,0.94,5.06,-1.32,-0.41,0.81,0.0,0.0,0.0,0,1267,1383,1000,1500,1267,1000,1000,1000,1000,1000,255
-36,130,255212,81.25,-1.75,6.06,-1.56,-0.29,-0.04,0.0,0.0,0.0,0,1218,1301,1000,1500,1218,1000,1000,1000,1000,1000,255
-36,129,255240,81.31,-4.56,7.25,-1.63,-0.15,-0.37,0.0,0.0,0.0,0,1171,1230,1000,1500,1171,1000,1000,1000,1000,1000,255
-35,131,255256,81.31,-5.5,7.69,-1.57,-0.18,-0.16,0.0,0.0,0.0,0,1157,1212,1000,1500,1157,1000,1000,1000,1000,1000,255
-35,130,255285,81.25,-8.31,9.0,-1.35,-0.26,-0.24,0.0,0.0,0.0,0,1118,1152,1000,1500,1118,1000,1000,1000,1000,1000,255
-34,129,255315,81.06,-11.13,10.44,-1.29,-0.13,-0.56,0.0,0.0,0.0,0,1069,1097,1000,1500,1069,1000,1000,1000,1000,1000,255
-34,130,255368,80.62,-15.56,13.06,-0.97,-0.13,-0.64,0.0,0.0,0.0,0,1001,1021,1000,1500,1001,1000,1000,1000,1000,1000,255
-33,129,255381,80.44,-17.25,14.06,-1.14,-0.06,-0.84,0.0,0.0,0.0,0,1000,1000,1000,1500,1000,1000,1000,1000,1000,1000,255
-33,133,255413,80.0,-19.75,15.44,-0.86,-0.03,-1.18,0.0,0.0,0.0,0,1000,1000,1000,1500,1000,1000,1000,1000,1000,1000,255
-33,129,255442,79.75,-22.12,16.5,-0.74,0.0,-1.29,0.0,0.0,0.0,0,1000,1000,1000,1500,1000,1000,1000,1000,1000,1000,255
-32,129,255458,79.62,-22.87,16.81,-0.73,0.01,-0.86,0.0,0.0,0.0,0,1016,1000,1000,1500,1016,1000,1000,1000,1000,1000,255
-32,132,255485,79.25,-25.0,17.56,-0.59,-0.07,-1.27,0.0,0.0,0.0,0,1023,1000,1000,1500,1023,1000,1000,1000,1000,1000,255
-32,130,255516,78.87,-26.87,18.12,-0.31,-0.07,-1.23,0.0,0.0,0.0,0,1036,1000,1000,1500,1036,1000,1000,1000,1000,1000,255
-32,132,255566,78.31,-29.31,18.56,-0.2,-0.22,-1.42,0.0,0.0,0.0,0,1069,1000,1000,1500,1069,1000,1000,1000,1000,1000,255
-31,129,255581,78.12,-30.06,18.56,-0.08,-0.19,-1.37,0.0,0.0,0.0,0,1081,1000,1000,1500,1081,1000,1000,1000,1000,1000,255
-31,130,255612,78.0,-30.87,18.5,-0.07,-0.32,-1.63,0.0,0.0,0.0,0,1103,1000,1000,1500,1103,1000,1000,1000,1000,1000,255
-31,133,255641,77.94,-31.44,18.25,-0.09,-0.35,-1.78,0.0,0.0,0.0,0,1133,1000,1000,1500,1133,1000,1000,1000,1000,1000,255
-31,130,255657,77.94,-31.5,18.12,-0.1,-0.31,-1.83,0.0,0.0,0.0,0,1153,1003,1000,1500,1153,1000,1000,1000,1000,1000,255
-32,131,255685,77.94,-31.75,17.75,-0.14,-0.26,-1.89,0.0,0.0,0.0,0,1175,1028,1000,1500,1175,1000,1000,1000,1000,1000,255
-32,132,255716,78.0,-32.0,17.31,-0.18,-0.23,-1.92,0.0,0.0,0.0,0,1202,1071,1000,1500,1202,1000,1000,1000,1000,1000,255
-32,130,255766,78.25,-31.31,16.12,-0.53,-0.39,-2.08,0.0,0.0,0.0,0,1265,1171,1000,1500,1265,1000,1000,1000,1000,1000,255
-32,130,255780,78.37,-30.5,15.31,-0.62,-0.4,-1.7,0.0,0.0,0.0,0,1303,1225,1000,1500,1303,1000,1000,1000,1000,1000,255
-33,130,255812,78.62,-28.94,14.0,-0.68,-0.42,-1.41,0.0,0.0,0.0,0,1362,1311,1000,1500,1362,1000,1000,1000,1000,1000,255
-33,129,255840,78.94,-27.0,12.5,-0.8,-0.45,-1.4,0.0,0.0,0.0,0,1415,1395,1000,1500,1415,1000,1000,1000,1000,1000,255
-33,131,255870,79.44,-24.81,10.94,-0.84,-0.48,-1.6,0.0,0.0,0.0,0,1468,1482,1000,1500,1468,1000,1000,1000,1000,1000,255
-33,129,255884,79.31,-24.06,10.38,-0.76,-0.63,-0.99,0.0,0.0,0.0,0,1487,1510,1000,1500,1487,1000,1000,1000,1000,1000,255
-34,130,255916,79.81,-21.5,8.75,-1.0,-0.54,-0.93,0.0,0.0,0.0,0,1529,1602,1000,1500,1529,1000,1000,1000,1000,1000,255
